,subtype,bedroomCount,netHabitableSurface,fireplaceExists,terraceSurface,hasTerrace,hasGarden,gardenSurface,hasSwimmingPool,price,type,postalCode,locality,kitchen,condition,facadeCount,isFurnished
11051,APARTMENT,3.0,155.0,True,,,,,False,429000.0,APARTMENT,1000,Bruxelles,,TO_BE_DONE_UP,2.0,
11052,APARTMENT,2.0,63.0,False,,,,,False,345000.0,APARTMENT,8670,Sint-Idesbald,INSTALLED,,,
11053,APARTMENT,3.0,155.0,True,,,,,False,429000.0,APARTMENT,1050,Ixelles,,TO_BE_DONE_UP,2.0,
11054,APARTMENT,3.0,,False,12.0,True,,,False,189000.0,APARTMENT,9200,Dendermonde,,AS_NEW,,
11055,APARTMENT,3.0,87.0,False,9.0,True,,,,179000.0,APARTMENT,2140,Borgerhout,INSTALLED,GOOD,2.0,
11056,APARTMENT,2.0,80.0,False,5.0,True,,,,139000.0,APARTMENT,2100,Deurne,SEMI_EQUIPPED,TO_RENOVATE,2.0,
11057,APARTMENT,2.0,86.0,False,,,,,,179000.0,APARTMENT,4520,Wanze,INSTALLED,GOOD,,
11058,APARTMENT,2.0,82.0,False,,,,,,220000.0,APARTMENT,2660,Hoboken,SEMI_EQUIPPED,GOOD,2.0,
11059,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,9600,Ronse,,,,
11060,GROUND_FLOOR,1.0,64.0,False,25.0,True,,,,165000.0,APARTMENT,9300,Aalst,SEMI_EQUIPPED,GOOD,3.0,
11061,APARTMENT,2.0,100.0,False,28.0,True,True,,False,359000.0,APARTMENT,2960,Brecht,INSTALLED,GOOD,2.0,
11062,APARTMENT,1.0,67.0,False,,,,,,170000.0,APARTMENT,1330,Rixensart,NOT_INSTALLED,,,
11063,APARTMENT,2.0,96.0,False,,True,,,False,235000.0,APARTMENT,8520,Kuurne,,,2.0,
11064,DUPLEX,3.0,120.0,False,15.0,True,,,False,899000.0,APARTMENT,8300,Knokke-Heist,,AS_NEW,2.0,
11065,APARTMENT,2.0,99.0,False,16.0,True,,,False,392500.0,APARTMENT,8800,Roeselare,INSTALLED,,2.0,
11066,APARTMENT,2.0,148.0,False,,True,,,False,299500.0,APARTMENT,8840,Oostnieuwkerke,INSTALLED,GOOD,2.0,
11067,APARTMENT,2.0,148.0,False,,True,,,False,299500.0,APARTMENT,8840,Oostnieuwkerke,INSTALLED,GOOD,2.0,
11068,APARTMENT,2.0,92.0,False,,True,,,,292000.0,APARTMENT,9100,SINT-NIKLAAS,SEMI_EQUIPPED,GOOD,2.0,
11069,APARTMENT,1.0,79.0,False,14.0,True,,,False,315000.0,APARTMENT,9000,Gent,INSTALLED,GOOD,2.0,
11070,KOT,0.0,35.0,False,,,,,False,229000.0,APARTMENT,3000,Leuven,,GOOD,,
11071,APARTMENT,2.0,89.0,False,,,True,,False,315000.0,APARTMENT,8420,De Haan,,,2.0,
11072,APARTMENT,2.0,67.0,False,,,,,False,195000.0,APARTMENT,8370,Blankenberge,,,2.0,
11073,APARTMENT,2.0,82.0,False,12.0,True,,,False,248700.0,APARTMENT,1500,Halle,INSTALLED,,2.0,
11074,GROUND_FLOOR,2.0,77.0,False,17.0,True,,,,169000.0,APARTMENT,4700,Eupen,INSTALLED,GOOD,,
11075,APARTMENT,2.0,65.0,False,5.0,True,,,,199000.0,APARTMENT,2020,Antwerp,INSTALLED,GOOD,2.0,
11076,APARTMENT,4.0,135.0,False,4.0,True,,,,390000.0,APARTMENT,2018,Antwerp,INSTALLED,GOOD,2.0,
11077,APARTMENT,2.0,85.0,False,15.0,True,True,100.0,,265000.0,APARTMENT,2100,Deurne,INSTALLED,JUST_RENOVATED,2.0,
11078,APARTMENT,3.0,105.0,False,3.0,True,,,,369000.0,APARTMENT,2018,Antwerp,INSTALLED,JUST_RENOVATED,2.0,
11079,APARTMENT,2.0,92.0,False,30.0,True,,,,269000.0,APARTMENT,2140,Borgerhout,INSTALLED,GOOD,2.0,
11080,APARTMENT,2.0,83.0,True,,,,,,180000.0,APARTMENT,1300,Wavre,,AS_NEW,2.0,
11081,APARTMENT,2.0,75.0,False,,,,,,169000.0,APARTMENT,7500,Tournai,,,,
11082,APARTMENT,2.0,122.0,False,8.0,True,,,,425000.0,APARTMENT,2018,Antwerp,INSTALLED,GOOD,2.0,
11083,APARTMENT,5.0,198.0,True,,,,,,320000.0,APARTMENT,8310,ASSEBROEK,INSTALLED,GOOD,,
11084,PENTHOUSE,4.0,197.0,True,41.0,True,,,,1020000.0,APARTMENT,1060,Saint-Gilles,USA_HYPER_EQUIPPED,JUST_RENOVATED,2.0,
11085,APARTMENT,2.0,81.0,False,,,,,,535000.0,APARTMENT,8430,Middelkerke,INSTALLED,GOOD,2.0,
11086,APARTMENT,2.0,91.0,False,14.0,True,,,False,269000.0,APARTMENT,1020,Laeken,HYPER_EQUIPPED,GOOD,2.0,
11087,APARTMENT,2.0,90.0,False,2.0,True,,,False,199000.0,APARTMENT,2170,Antwerpen,,GOOD,2.0,
11088,APARTMENT,3.0,111.0,False,10.0,True,,,False,390000.0,APARTMENT,6700,Arlon,USA_HYPER_EQUIPPED,AS_NEW,,
11089,APARTMENT,2.0,70.0,False,,,,,False,170000.0,APARTMENT,1800,Vilvoorde,NOT_INSTALLED,TO_BE_DONE_UP,2.0,
11090,PENTHOUSE,2.0,105.0,False,135.0,True,,,,275000.0,APARTMENT,7540,Tournai Kain,USA_HYPER_EQUIPPED,AS_NEW,3.0,
11091,APARTMENT,2.0,,False,,,,,False,318000.0,APARTMENT,1081,Koekelberg,USA_HYPER_EQUIPPED,GOOD,2.0,
11092,APARTMENT,3.0,213.0,False,,,,,True,730000.0,APARTMENT,1180,Uccle,INSTALLED,AS_NEW,3.0,
11093,APARTMENT,2.0,,False,,,,,False,359000.0,APARTMENT,1040,Etterbeek,USA_HYPER_EQUIPPED,,,
11094,APARTMENT,1.0,71.0,False,10.0,True,,,,210000.0,APARTMENT,1180,Uccle,,,1.0,
11095,APARTMENT,3.0,113.0,False,,,,,,160000.0,APARTMENT,4000,Liège,,GOOD,,
11096,APARTMENT,2.0,82.0,False,2.0,True,,,False,187500.0,APARTMENT,7000,Mons,INSTALLED,,,
11097,APARTMENT,2.0,116.0,False,,,,,False,335000.0,APARTMENT,1070,Anderlecht,HYPER_EQUIPPED,AS_NEW,2.0,
11098,DUPLEX,3.0,149.0,False,12.0,True,,,,331933.0,APARTMENT,6280,Gerpinnes,INSTALLED,,4.0,
11099,DUPLEX,3.0,117.0,False,115.0,True,,,False,450000.0,APARTMENT,1190,Forest,USA_INSTALLED,AS_NEW,2.0,
11100,FLAT_STUDIO,0.0,45.0,False,10.0,True,,,False,145000.0,APARTMENT,1080,Molenbeek-Saint-Jean,INSTALLED,,,
11101,APARTMENT,3.0,136.0,False,10.0,True,,,,495000.0,APARTMENT,1040,Etterbeek,HYPER_EQUIPPED,AS_NEW,2.0,
11102,APARTMENT,2.0,,False,,,,,False,349000.0,APARTMENT,1050,Ixelles,INSTALLED,GOOD,2.0,
11103,TRIPLEX,2.0,100.0,False,,,,,,89000.0,APARTMENT,7140,Morlanwelz,,,2.0,
11104,APARTMENT,1.0,50.0,False,2.0,True,,,,139000.0,APARTMENT,1070,Anderlecht,NOT_INSTALLED,,2.0,
11105,APARTMENT,2.0,85.0,False,,,,,,189000.0,APARTMENT,1020,Bruxelles  2,INSTALLED,,2.0,
11106,LOFT,2.0,,False,,True,,,False,699000.0,APARTMENT,3000,Leuven,HYPER_EQUIPPED,AS_NEW,,
11107,GROUND_FLOOR,1.0,53.0,False,,,,,False,182000.0,APARTMENT,6780,Messancy,,,,
11108,DUPLEX,2.0,130.0,True,20.0,True,True,135.0,,270000.0,APARTMENT,5000,Namur,INSTALLED,GOOD,2.0,
11109,APARTMENT,2.0,92.0,False,,,,,,257500.0,APARTMENT,5000,Namur,USA_HYPER_EQUIPPED,AS_NEW,3.0,
11110,SERVICE_FLAT,0.0,35.0,False,2.0,True,,,False,175000.0,APARTMENT,1160,Auderghem,USA_INSTALLED,AS_NEW,,
11111,APARTMENT,3.0,179.0,False,14.0,True,,,False,309000.0,APARTMENT,4100,Seraing,HYPER_EQUIPPED,AS_NEW,2.0,
11112,TRIPLEX,3.0,179.0,False,14.0,True,,,False,309000.0,APARTMENT,4100,Seraing,HYPER_EQUIPPED,AS_NEW,2.0,
11113,APARTMENT,2.0,100.0,False,,True,,,,235000.0,APARTMENT,1080,Sint-Jans-Molenbeek,,GOOD,2.0,
11114,APARTMENT,2.0,90.0,False,6.0,True,,,,235000.0,APARTMENT,1853,Strombeek-Bever,INSTALLED,,2.0,
11115,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,9200,Dendermonde,,,,
11116,APARTMENT,1.0,58.0,False,2.0,True,,,False,75000.0,APARTMENT,7100,La Louviere,SEMI_EQUIPPED,TO_BE_DONE_UP,4.0,
11117,APARTMENT,2.0,92.0,False,6.0,True,True,100.0,,250000.0,APARTMENT,1080,Molenbeek-Saint-Jean,HYPER_EQUIPPED,GOOD,,
11118,APARTMENT,2.0,87.0,False,,,True,,,220000.0,APARTMENT,2440,Geel,SEMI_EQUIPPED,GOOD,2.0,
11119,DUPLEX,3.0,122.0,False,11.0,True,,,,295000.0,APARTMENT,2440,Geel,SEMI_EQUIPPED,,4.0,
11120,DUPLEX,3.0,122.0,False,16.0,True,,,,299900.0,APARTMENT,2440,Geel,SEMI_EQUIPPED,,4.0,
11121,GROUND_FLOOR,2.0,143.0,False,41.0,True,,,,265000.0,APARTMENT,2400,Mol,,GOOD,2.0,
11122,APARTMENT,2.0,118.0,False,,,,,,239000.0,APARTMENT,2450,Meerhout,INSTALLED,,3.0,
11123,APARTMENT,2.0,83.0,False,,,True,,,239500.0,APARTMENT,2440,Geel,INSTALLED,,,
11124,APARTMENT,2.0,83.0,False,,,True,,,243500.0,APARTMENT,2440,Geel,INSTALLED,,,
11125,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,2240,Zandhoven,,,,
11126,GROUND_FLOOR,1.0,66.0,False,26.0,True,,,,195953.0,APARTMENT,2240,Zandhoven,USA_HYPER_EQUIPPED,,2.0,
11127,APARTMENT,2.0,85.0,False,5.0,True,,,,219000.0,APARTMENT,1080,MOLENBEEK-SAINT-JEAN,,,,
11128,APARTMENT,2.0,84.0,False,8.0,True,,,False,299000.0,APARTMENT,2860,Sint-Katelijne-Waver,INSTALLED,AS_NEW,,
11129,FLAT_STUDIO,0.0,26.0,False,,,,,,158000.0,APARTMENT,1000,BRUXELLES,SEMI_EQUIPPED,AS_NEW,,
11130,FLAT_STUDIO,1.0,47.0,False,4.0,True,,,,175000.0,APARTMENT,1030,Schaerbeek,HYPER_EQUIPPED,JUST_RENOVATED,,
11131,APARTMENT,2.0,99.0,False,10.0,True,,,False,599000.0,APARTMENT,1050,Ixelles,USA_HYPER_EQUIPPED,AS_NEW,2.0,
11132,APARTMENT,2.0,91.0,False,14.0,True,,,False,269000.0,APARTMENT,1000,Brussels,HYPER_EQUIPPED,GOOD,2.0,
11133,DUPLEX,3.0,173.0,False,,True,,,False,725000.0,APARTMENT,8300,Knokke-Heist,HYPER_EQUIPPED,AS_NEW,,
11134,APARTMENT,3.0,100.0,True,16.0,True,,,,395000.0,APARTMENT,1180,Uccle,INSTALLED,,4.0,
11135,APARTMENT,1.0,67.0,False,5.0,True,,,False,279000.0,APARTMENT,1150,Woluwe-Saint-Pierre,USA_HYPER_EQUIPPED,GOOD,2.0,
11136,APARTMENT,2.0,87.0,False,18.0,True,,,,260500.0,APARTMENT,4100,Seraing,,,4.0,
11137,APARTMENT,3.0,100.0,False,1.0,True,,,False,259000.0,APARTMENT,5100,Namur,HYPER_EQUIPPED,AS_NEW,3.0,
11138,APARTMENT,3.0,95.0,False,16.0,True,,,False,249000.0,APARTMENT,1070,Anderlecht,INSTALLED,,,
11139,APARTMENT,3.0,105.0,False,30.0,True,True,150.0,,369000.0,APARTMENT,2600,Berchem,,,2.0,
11140,APARTMENT,1.0,52.0,False,,,,,,219000.0,APARTMENT,1040,Etterbeek,INSTALLED,GOOD,,
11141,APARTMENT,2.0,103.0,False,,,,,,184950.0,APARTMENT,7970,Beloeil,HYPER_EQUIPPED,AS_NEW,4.0,
11142,APARTMENT,1.0,68.0,False,10.0,True,,,,249000.0,APARTMENT,2850,Boom,INSTALLED,,3.0,
11143,APARTMENT,2.0,95.0,False,,,,,,169950.0,APARTMENT,7970,Beloeil,HYPER_EQUIPPED,AS_NEW,4.0,
11144,APARTMENT,2.0,102.0,False,,True,,,,249000.0,APARTMENT,8620,Nieuwpoort,INSTALLED,GOOD,,
11145,APARTMENT,1.0,95.0,False,,,,,False,360000.0,APARTMENT,1050,Ixelles,INSTALLED,GOOD,2.0,
11146,APARTMENT,2.0,88.0,False,9.0,True,,,False,310000.0,APARTMENT,1180,Uccle,INSTALLED,GOOD,,
11147,APARTMENT,1.0,64.0,False,3.0,True,True,,,247000.0,APARTMENT,1040,Etterbeek,INSTALLED,GOOD,3.0,
11148,APARTMENT,2.0,208.0,False,45.0,True,True,,,1100000.0,APARTMENT,1050,Ixelles,INSTALLED,,2.0,
11149,APARTMENT,2.0,101.0,False,,,,,False,239900.0,APARTMENT,6230,Pont-à-Celles,INSTALLED,,4.0,
11150,TRIPLEX,3.0,112.0,False,7.0,True,,,,279000.0,APARTMENT,4000,Liège,,,2.0,
11151,APARTMENT,2.0,85.0,False,,True,,,,125000.0,APARTMENT,4040,Herstal,INSTALLED,GOOD,2.0,
11152,GROUND_FLOOR,2.0,105.0,False,9.0,True,True,43.0,False,460000.0,APARTMENT,1180,Uccle,HYPER_EQUIPPED,AS_NEW,2.0,
11153,APARTMENT,3.0,115.0,False,,,,,,295000.0,APARTMENT,1030,Schaerbeek,NOT_INSTALLED,,2.0,
11154,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,1140,Evere,,,,
11155,APARTMENT,2.0,85.0,False,4.0,True,,,,229000.0,APARTMENT,1082,Berchem-Sainte-Agathe,INSTALLED,,2.0,
11156,APARTMENT,1.0,48.0,False,7.0,True,,,,155000.0,APARTMENT,4000,Liège,NOT_INSTALLED,,2.0,
11157,APARTMENT,2.0,84.0,False,,True,,,False,219000.0,APARTMENT,8434,Westende,HYPER_EQUIPPED,GOOD,,
11158,APARTMENT,2.0,,False,,,,,False,285000.0,APARTMENT,6700,Arlon,,,2.0,
11159,APARTMENT,2.0,195.0,False,12.0,True,,,,699000.0,APARTMENT,2000,Antwerpen,,,4.0,
11160,APARTMENT,2.0,72.0,False,,,True,,,240000.0,APARTMENT,8970,Poperinge,INSTALLED,,3.0,
11161,APARTMENT,3.0,100.0,False,11.0,True,,,,199000.0,APARTMENT,8900,Ieper,INSTALLED,TO_BE_DONE_UP,2.0,
11162,APARTMENT,2.0,206.0,False,,True,,,,347500.0,APARTMENT,9190,Stekene,INSTALLED,GOOD,,
11163,APARTMENT,2.0,88.0,False,,True,,,False,245000.0,APARTMENT,2530,Boechout,,,,
11164,APARTMENT,2.0,85.0,True,3.0,True,,,,235000.0,APARTMENT,1853,Strombeek-Bever,,JUST_RENOVATED,,
11165,DUPLEX,3.0,172.0,False,10.0,True,True,80.0,False,675000.0,APARTMENT,1200,Woluwe-Saint-Lambert,HYPER_EQUIPPED,AS_NEW,,
11166,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,3270,Scherpenheuvel,,,,
11167,APARTMENT,2.0,90.0,False,9.0,True,,,,272750.0,APARTMENT,1030,Schaarbeek,INSTALLED,AS_NEW,,
11168,APARTMENT,2.0,94.0,False,,,,,,269000.0,APARTMENT,9800,PETEGEM-AAN-DE-LEIE,SEMI_EQUIPPED,GOOD,2.0,
11169,APARTMENT,2.0,,False,1.0,True,,,False,259000.0,APARTMENT,1160,Auderghem,USA_SEMI_EQUIPPED,AS_NEW,2.0,
11170,APARTMENT,2.0,107.0,False,32.0,True,True,10000.0,False,425000.0,APARTMENT,9100,Sint-Niklaas,HYPER_EQUIPPED,AS_NEW,2.0,
11171,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,1190,Forest,,,,
11172,APARTMENT,3.0,110.0,False,5.0,True,,,False,450000.0,APARTMENT,1040,Etterbeek,HYPER_EQUIPPED,GOOD,2.0,
11173,APARTMENT,2.0,,False,,,,,False,299000.0,APARTMENT,8400,Oostende,INSTALLED,TO_BE_DONE_UP,,
11174,APARTMENT,2.0,90.0,False,9.0,True,,,,272750.0,APARTMENT,1000,Brussel,INSTALLED,AS_NEW,,
11175,APARTMENT,2.0,94.0,False,,,,,,249500.0,APARTMENT,2100,Deurne,,GOOD,2.0,
11176,APARTMENT,2.0,110.0,False,12.0,True,,,False,575000.0,APARTMENT,8430,Middelkerke,HYPER_EQUIPPED,AS_NEW,2.0,
11177,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,9170,DE KLINGE,,,,
11178,APARTMENT,2.0,105.0,False,12.0,True,,,,230000.0,APARTMENT,6740,Etalle,NOT_INSTALLED,GOOD,2.0,
11179,APARTMENT,1.0,100.0,False,,,,,,150000.0,APARTMENT,6700,Arlon,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0,
11180,APARTMENT,3.0,110.0,False,5.0,True,,,,195000.0,APARTMENT,6000,Charleroi,SEMI_EQUIPPED,,,
11181,APARTMENT,4.0,180.0,False,,,,,,475000.0,APARTMENT,2600,Berchem,,,,
11182,APARTMENT,2.0,70.0,False,,,,,,177000.0,APARTMENT,5300,Andenne,HYPER_EQUIPPED,GOOD,4.0,
11183,APARTMENT,2.0,102.0,False,8.0,True,True,162.0,,195000.0,APARTMENT,4100,BONCELLES,INSTALLED,,3.0,
11184,GROUND_FLOOR,2.0,96.0,False,,,,,False,270000.0,APARTMENT,2250,Olen,,GOOD,4.0,
11185,APARTMENT,3.0,100.0,False,10.0,True,,,,695000.0,APARTMENT,8300,Knokke,HYPER_EQUIPPED,AS_NEW,2.0,
11186,APARTMENT,2.0,72.0,False,,,,,False,148000.0,APARTMENT,8540,Deerlijk,,GOOD,2.0,
11187,APARTMENT,2.0,89.0,False,,True,,,False,129000.0,APARTMENT,8800,Roeselare,INSTALLED,TO_BE_DONE_UP,3.0,
11188,PENTHOUSE,2.0,113.0,False,25.0,True,,,False,319000.0,APARTMENT,9940,Evergem,INSTALLED,GOOD,2.0,
11189,APARTMENT,2.0,95.0,False,,,,,False,175000.0,APARTMENT,8500,Kortrijk,INSTALLED,GOOD,2.0,
11190,APARTMENT,1.0,50.0,False,,True,,,False,145000.0,APARTMENT,8501,Bissegem,,GOOD,2.0,
11191,APARTMENT,1.0,40.0,False,,,,,False,135000.0,APARTMENT,8660,De Panne,INSTALLED,GOOD,1.0,
11192,APARTMENT,2.0,73.0,False,,True,,,,120000.0,APARTMENT,4100,Seraing,INSTALLED,GOOD,,
11193,APARTMENT,2.0,87.0,False,,,,,False,160000.0,APARTMENT,2020,Antwerp,INSTALLED,TO_BE_DONE_UP,1.0,
11194,APARTMENT,3.0,142.0,False,,,True,,False,495000.0,APARTMENT,8380,Brugge,,AS_NEW,2.0,
11195,DUPLEX,2.0,91.0,False,2.0,True,,,False,185000.0,APARTMENT,8400,Oostende,INSTALLED,GOOD,2.0,
11196,APARTMENT,2.0,76.0,False,,,,,False,279000.0,APARTMENT,8300,Knokke,,GOOD,2.0,
11197,APARTMENT,1.0,70.0,False,,,,,,275000.0,APARTMENT,1000,BRUXELLES,HYPER_EQUIPPED,GOOD,,
11198,APARTMENT,1.0,75.0,False,,,,,,185000.0,APARTMENT,2800,Mechelen,SEMI_EQUIPPED,GOOD,2.0,
11199,GROUND_FLOOR,2.0,95.0,True,25.0,True,True,165.0,,349000.0,APARTMENT,2500,Lier,,AS_NEW,2.0,
11200,APARTMENT,3.0,,False,,True,,,,225000.0,APARTMENT,7160,Godarville,HYPER_EQUIPPED,AS_NEW,3.0,
11201,APARTMENT,2.0,80.0,False,4.0,True,,,False,153000.0,APARTMENT,2850,Boom,INSTALLED,GOOD,1.0,
11202,APARTMENT,2.0,86.0,False,8.0,True,,,,208000.0,APARTMENT,7020,Maisières,INSTALLED,,3.0,
11203,APARTMENT,2.0,87.0,False,8.0,True,,,,208000.0,APARTMENT,7000,Mons,INSTALLED,,3.0,
11204,APARTMENT,2.0,94.0,False,15.0,True,,,,229000.0,APARTMENT,4700,Eupen,INSTALLED,,4.0,
11205,PENTHOUSE,3.0,128.0,False,14.0,True,,,,344000.0,APARTMENT,1400,Nivelles,INSTALLED,,4.0,
11206,APARTMENT,3.0,128.0,False,9.0,True,,,False,299500.0,APARTMENT,2018,Antwerpen,,TO_BE_DONE_UP,,
11207,APARTMENT,4.0,167.0,False,15.0,True,,,,750000.0,APARTMENT,1000,Bruxelles ville,HYPER_EQUIPPED,AS_NEW,2.0,
11208,APARTMENT,2.0,85.0,False,8.0,True,,,False,155000.0,APARTMENT,4040,Herstal,INSTALLED,,2.0,
11209,APARTMENT,2.0,90.0,False,9.0,True,,,False,270000.0,APARTMENT,2650,Edegem,INSTALLED,GOOD,2.0,
11210,APARTMENT,1.0,65.0,False,,,,,,129000.0,APARTMENT,8530,Harelbeke,INSTALLED,GOOD,,
11211,APARTMENT,3.0,179.0,False,14.0,True,,,False,299000.0,APARTMENT,4100,Seraing,HYPER_EQUIPPED,AS_NEW,2.0,
11212,APARTMENT,2.0,112.0,False,21.0,True,,,False,305000.0,APARTMENT,9870,Zulte,INSTALLED,AS_NEW,2.0,
11213,APARTMENT,2.0,82.0,False,,,,,False,149900.0,APARTMENT,7100,LA LOUVIÈRE,INSTALLED,GOOD,,
11214,APARTMENT,2.0,,False,,,,,,295000.0,APARTMENT,1060,Saint-Gilles,INSTALLED,,,
11215,DUPLEX,3.0,,False,,True,,,,170000.0,APARTMENT,1300,Limal,INSTALLED,GOOD,,
11216,APARTMENT,3.0,130.0,False,13.0,True,True,700.0,False,330000.0,APARTMENT,9630,Zwalm,INSTALLED,,,
11217,PENTHOUSE,2.0,220.0,False,36.0,True,,,False,1600000.0,APARTMENT,1000,Brussel,INSTALLED,AS_NEW,4.0,
11218,APARTMENT,1.0,83.0,False,2.0,True,,,,195000.0,APARTMENT,1080,Molenbeek-St-Jean,INSTALLED,GOOD,2.0,
11219,FLAT_STUDIO,0.0,50.0,False,,,,,False,145000.0,APARTMENT,2600,Antwerpen,,,1.0,
11220,APARTMENT,2.0,82.0,False,,True,,,,200000.0,APARTMENT,8560,Wevelgem,INSTALLED,,,
11221,DUPLEX,2.0,95.0,False,,True,,,,209000.0,APARTMENT,3720,Kortessem,INSTALLED,GOOD,4.0,
11222,APARTMENT,2.0,70.0,False,3.0,True,,,False,210000.0,APARTMENT,1090,Jette,INSTALLED,GOOD,2.0,
11223,APARTMENT,3.0,98.0,False,,,,,False,279000.0,APARTMENT,1420,Braine-l'Alleud,INSTALLED,GOOD,,
11224,APARTMENT,2.0,,False,4.0,True,,,False,130000.0,APARTMENT,4030,Grivegnée,SEMI_EQUIPPED,GOOD,,
11225,APARTMENT,3.0,105.0,False,11.0,True,,,False,390000.0,APARTMENT,1160,Auderghem,HYPER_EQUIPPED,GOOD,3.0,
11226,APARTMENT,2.0,74.0,False,,True,,,,110000.0,APARTMENT,1140,Evere,INSTALLED,,,
11227,FLAT_STUDIO,1.0,67.0,False,,,,,,145000.0,APARTMENT,2100,Antwerp,INSTALLED,,2.0,
11228,DUPLEX,2.0,73.0,False,5.0,True,,,,217000.0,APARTMENT,2610,Wilrijk,SEMI_EQUIPPED,GOOD,3.0,
11229,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,1410,Waterloo,,,,
11230,APARTMENT,3.0,172.0,False,,,,,,190000.0,APARTMENT,6000,Charleroi,INSTALLED,AS_NEW,,
11231,APARTMENT,1.0,53.0,False,,,,,False,139000.0,APARTMENT,1070,Anderlecht,NOT_INSTALLED,TO_RENOVATE,2.0,
11232,APARTMENT,1.0,70.0,False,50.0,True,,,,195000.0,APARTMENT,2280,Grobbendonk,,GOOD,2.0,
11233,FLAT_STUDIO,0.0,44.0,False,,True,,,,145000.0,APARTMENT,8370,Blankenberge,,GOOD,,
11234,APARTMENT,2.0,270.0,False,50.0,True,,,,450000.0,APARTMENT,2560,Nijlen,INSTALLED,GOOD,2.0,
11235,APARTMENT,4.0,283.0,False,62.0,True,True,515.0,,1100000.0,APARTMENT,1332,Rixensart,,AS_NEW,3.0,
11236,APARTMENT,1.0,78.0,False,,,,,,209000.0,APARTMENT,2060,Antwerp,HYPER_EQUIPPED,AS_NEW,2.0,
11237,APARTMENT,2.0,81.0,False,,,,,,219000.0,APARTMENT,2610,Wilrijk,INSTALLED,GOOD,3.0,
11238,APARTMENT,2.0,123.0,False,18.0,True,,,,345983.0,APARTMENT,6700,Arlon,NOT_INSTALLED,AS_NEW,,
11239,APARTMENT,2.0,86.0,False,11.0,True,,,False,255000.0,APARTMENT,1070,Anderlecht,USA_HYPER_EQUIPPED,,,
11240,APARTMENT,1.0,73.0,False,15.0,True,,,False,230000.0,APARTMENT,1070,Anderlecht,USA_HYPER_EQUIPPED,,,
11241,APARTMENT,3.0,118.0,False,17.0,True,,,False,347500.0,APARTMENT,1070,Anderlecht,USA_HYPER_EQUIPPED,,,
11242,FLAT_STUDIO,0.0,40.0,False,,,,,False,149000.0,APARTMENT,1070,Anderlecht,USA_HYPER_EQUIPPED,,,
11243,APARTMENT,6.0,333.0,True,89.0,True,True,900.0,,385000.0,APARTMENT,2960,Brecht,INSTALLED,GOOD,3.0,
11244,APARTMENT,1.0,80.0,False,25.0,True,True,420.0,,375000.0,APARTMENT,2970,Schilde,NOT_INSTALLED,GOOD,2.0,
11245,APARTMENT,2.0,87.0,False,5.0,True,,,,199500.0,APARTMENT,2100,Antwerpen Deurne,,TO_BE_DONE_UP,,
11246,APARTMENT,3.0,160.0,False,,,,,,245000.0,APARTMENT,3300,Tienen,,,2.0,
11247,APARTMENT,2.0,224.0,False,,,,,,215000.0,APARTMENT,3300,Tienen,,,2.0,
11248,APARTMENT,2.0,73.0,False,8.0,True,,,,245000.0,APARTMENT,2640,Mortsel,USA_HYPER_EQUIPPED,JUST_RENOVATED,2.0,
11249,DUPLEX,3.0,137.0,False,,True,,,,265000.0,APARTMENT,2560,Kessel,SEMI_EQUIPPED,GOOD,3.0,
11250,APARTMENT,1.0,60.0,False,,,,,,177000.0,APARTMENT,2500,Lier,INSTALLED,GOOD,2.0,
11251,APARTMENT,1.0,50.0,False,7.0,True,,,,179000.0,APARTMENT,2560,Nijlen,,GOOD,,
11252,APARTMENT,2.0,86.0,False,,,,,,205000.0,APARTMENT,2500,Lier,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0,
11253,GROUND_FLOOR,2.0,67.0,False,11.0,True,,,,249000.0,APARTMENT,2020,Antwerp,SEMI_EQUIPPED,AS_NEW,3.0,
11254,APARTMENT_GROUP,,,False,,,,,,,APARTMENT_GROUP,2800,Mechelen,,,,
11255,APARTMENT,3.0,153.0,True,29.0,True,,,,659000.0,APARTMENT,2930,Brasschaat,INSTALLED,AS_NEW,2.0,
11256,APARTMENT,2.0,83.0,False,5.0,True,,,,170000.0,APARTMENT,2100,Deurne,,TO_BE_DONE_UP,2.0,
11257,APARTMENT,2.0,110.0,False,7.0,True,,,,220000.0,APARTMENT,2100,Deurne,NOT_INSTALLED,TO_BE_DONE_UP,2.0,
11258,APARTMENT,2.0,97.0,False,4.0,True,,,,195000.0,APARTMENT,2100,Deurne,INSTALLED,GOOD,3.0,
11259,APARTMENT,2.0,85.0,False,,,,,,215000.0,APARTMENT,2100,Deurne,SEMI_EQUIPPED,JUST_RENOVATED,3.0,
